Time (TU),X (LU),Y (LU),Z (LU),VX (LU/TU),VY (LU/TU),VZ (LU/TU)
0.8088855513189315,0.988212223530327,0.020331730806035828,0.00020988089872783165,0.07625088345999989,0.7135372370942755,-0.7681595109615668
0.8090913284693461,0.9882279332073126,0.02047793825637644,0.00005180644041560939,0.07643463389753544,0.7075040380003071,-0.7681981069471593
0.8092990266005926,0.9882438273863384,0.020624260554782687,-0.00010774683480603808,0.07661534947511218,0.7015002234059835,-0.7681900558547105
0.8095086694474198,0.9882599079564653,0.02077069734074871,-0.0002687875119629213,0.0767930735190724,0.6955260192410788,-0.7681360487767899
0.8097202814409244,0.9882761768646399,0.020917248526927973,-0.00043132458431353703,0.07696784934918294,0.689581627352191,-0.7680367717663082
0.8099338869476534,0.9882926360573903,0.021063913763306772,-0.00059536686647794,0.07713971961664447,0.6836672476309051,-0.7678929058596204
0.8101495105646502,0.9883092875033619,0.02121069264422447,-0.000760923218763964,0.0773087265569168,0.6777830696894435,-0.7677051270200191
0.810367177326862,0.9883261332093686,0.02135758484608007,-0.0009280027040157975,0.07747491213930806,0.6719292675816333,-0.7674741058271272
0.8105869125546761,0.988343175208705,0.021504590018148764,-0.0010966144680277451,0.0776383179285839,0.6661060044696884,-0.7672005074285133
0.8108087418104617,0.9883604155577826,0.021651707750838047,-0.0012667677037112083,0.07779898504394085,0.6603134340936706,-0.7668849915123123
0.8110326912297897,0.9883778563619298,0.021798937790784415,-0.0014384719025266016,0.07795695438446659,0.654551692563025,-0.7665282117058366
0.8112587871116095,0.988395499743613,0.0219462797638281,-0.001611736537390046,0.0781122663165205,0.6488209095374222,-0.7661308160208828
0.8114870561811651,0.9884133478629209,0.022093733344880122,-0.0017865712615710487,0.07826496085154172,0.6431212017863361,-0.7656934463756577
0.8117175254970598,0.9884314029103818,0.022241298192039953,-0.0019629858345876694,0.07841507756761298,0.6374526760187549,-0.7652167386403929
0.8119502224877688,0.98844966710986,0.022388973965798815,-0.0021409901472807876,0.07856265562299043,0.6318154283778529,-0.7647013224869943
0.8121851750049964,0.9884681427228058,0.02253676035767114,-0.002320594259597387,0.07870773377713534,0.6262095436044405,-0.7641478211784293
0.812422411275811,0.9884868320445626,0.022684657054345296,-0.002501808360839362,0.0788503503475791,0.6206350966618622,-0.7635568515875948
0.8126619598627518,0.9885057374012562,0.022832663708477894,-0.0026846427360907327,0.07899054317719767,0.6150921540584193,-0.7629290242478641
0.8129038498416989,0.9885248611638775,0.022980780043677533,-0.0028691078987462077,0.07912834972850127,0.609580770147801,-0.7622649428335322
0.8131481106046385,0.9885442057327716,0.023129005727143256,-0.0030552144365984446,0.07926380695739071,0.6041009921399328,-0.7615652046197608
0.8133947720245618,0.988563773550713,0.02327734046573169,-0.003242973134201302,0.07939695139863569,0.5986528567455927,-0.7608303999965335
0.8136438642959207,0.9885835670903041,0.023425783904285704,-0.0034323948478655678,0.07952781906956162,0.5932363941479992,-0.7600611129008251
0.8138954181529631,0.9886035888713429,0.023574335751424404,-0.0036234906682412215,0.0796564455789227,0.5878516236069762,-0.7592579201370473
0.8141494647677607,0.9886238414527977,0.02372299571183491,-0.0038162718388717962,0.07978286606120084,0.5824985561854507,-0.7584213916437744
0.8144060356826552,0.9886443274274466,0.023871763441878652,-0.0040107497012426985,0.07990711513688194,0.5771771965440827,-0.7575520907174916
0.8146651629057684,0.9886650494295106,0.02402063860074086,-0.004206935763523828,0.08002922695462031,0.5718875412857273,-0.7566505737081083
0.8149268789168644,0.9886860101351661,0.024169620847879828,-0.00440484170101045,0.08014923518616074,0.5666295792587805,-0.7557173899946147
0.8151912167406966,0.9887072122684714,0.024318709878331873,-0.004604479407403771,0.08026717305143719,0.5614032905309707,-0.754753081719627
0.8154582098211318,0.9887286585913229,0.024467905345076205,-0.0048058608954305365,0.0803830732540028,0.5562086493288454,-0.7537581842503221
0.815727892022874,0.988750351903588,0.02461720685579948,-0.005008998294197677,0.08049696797953447,0.5510456242994044,-0.7527332262180659
0.8160002977309968,0.9887722950511179,0.024766614023128356,-0.0052139039200314275,0.08060888893437881,0.5459141769340043,-0.751678729180678
0.8162754619345343,0.9887944909325348,0.02491612650331937,-0.005420590334680292,0.08071886737171505,0.5408142604523773,-0.7505952073140943
0.8165534199763794,0.988816942479094,0.025065743853802475,-0.005629070152801534,0.08082693398524322,0.5357458248527394,-0.7494831684281209
0.816834207773716,0.9888396526724584,0.025215465648205784,-0.00583935620318538,0.08093311899524808,0.5307088131262864,-0.748343113158145
0.8171178617783441,0.9888626245415304,0.025365291448108087,-0.006051461494106669,0.0810374521268794,0.5257031623997461,-0.747175535161988
0.8174044190481151,0.9888858611682655,0.025515220834021128,-0.006265399261774323,0.08113996263092439,0.5207288030767107,-0.745980920872997
0.8176939169801841,0.9889093656660483,0.02566525325999114,-0.006481182766342951,0.08124067918510862,0.515785663809367,-0.7447597506744253
0.8179863936542061,0.9889331412075131,0.025815388227863823,-0.006698825543346934,0.08133963001494689,0.510873665844393,-0.7435124975406588
0.8182818876148497,0.9889571910069026,0.02596562516786847,-0.006918341236386568,0.08143684281362387,0.505992727113709,-0.742239628016235
0.8185804382028394,0.9889815183470141,0.02611596360065075,-0.007139743837841098,0.08153234484771348,0.5011427571104068,-0.7409416008619453
0.8188820850277295,0.9890061265362697,0.02626640286387916,-0.00736304729215463,0.08162616278258684,0.49632366588132615,-0.7396188694099519
0.8191868684476874,0.9890310189477731,0.026416942349255366,-0.007588265846704998,0.08171832283639133,0.4915353564678437,-0.7382718795715869
0.8194948293740516,0.9890561990033874,0.026567581397172798,-0.00781541390122183,0.08180885071395051,0.48677772843907924,-0.7369010707656715
0.8198060092670628,0.9890816701733536,0.02671831928932162,-0.008044505999350667,0.08189777160511053,0.4820506782191644,-0.7355068760316453
0.8201204501962588,0.9891074359812019,0.026869155272436374,-0.008275556867697688,0.08198511020140349,0.47735409843586113,-0.7340897218539711
0.8204381949244992,0.9891335000106263,0.0270200885916729,-0.008508581471645908,0.08207089071657196,0.472687877001592,-0.7326500278731335
0.82075928680375,0.9891598658969292,0.027171118433716543,-0.00874359493275842,0.08215513685513039,0.46805189899660943,-0.7311882074490899
0.8210837697008483,0.9891865373208698,0.027322243886875305,-0.00898061246892717,0.08223787179373288,0.4634460479585347,-0.7297046681049782
0.8214116881706979,0.9892135180228376,0.027473464016909296,-0.009219649515349176,0.08231911822649922,0.45887020362810144,-0.7281998108425293
0.8217430877459643,0.9892408118267023,0.027624777991188773,-0.009460721928580164,0.08239889843090005,0.4543242383447801,-0.7266740289050615
0.8220780140890047,0.9892684225699511,0.027776184683425117,-0.009703845362830144,0.08247723406016673,0.44980802903720135,-0.725127711783694
0.822416513755543,0.9892963541664752,0.02792768301929992,-0.009949035820297124,0.08255414633142631,0.4453214468405258,-0.7235612418195345
0.8227586341106682,0.9893246105996625,0.02807927192790558,-0.010196309582362855,0.08262965599907533,0.4408643587036601,-0.7219749946897493
0.8231044229837697,0.9893531958938473,0.028230950181759886,-0.010445682953441828,0.08270378327711554,0.4364366321719226,-0.7203693411182572
0.8234539289868641,0.9893821141405122,0.028382716532776263,-0.01069717248493935,0.08277654791091106,0.43203813141939273,-0.7187446455153845
0.8238072014934295,0.9894113694964957,0.028534569694783206,-0.010950794952659958,0.08284796916979546,0.4276687178500093,-0.7171012661880523
0.8241642905983917,0.9894409661806158,0.02868650831883575,-0.01120656732089331,0.08291806583732218,0.4233282508794696,-0.7154395556414297
0.8245252470151332,0.9894709084650427,0.02883853094338163,-0.01146450666191633,0.08298685619150804,0.41901658939505326,-0.7137598611759173
0.8248901223116014,0.9895012006947815,0.028990636087896555,-0.011724630317981585,0.08305435805062157,0.4147335891276278,-0.7120625239066946
0.8252589687215185,0.9895318472719253,0.029142822166219398,-0.011986955759058764,0.0831205887362937,0.4104791051585162,-0.7103478797614176
0.8256318391599512,0.9895628526568209,0.02929508748793358,-0.012251500587301636,0.08318556507818926,0.4062529918846591,-0.7086162595265815
0.8260087875344813,0.9895942213938413,0.0294474303783564,-0.012518282750304276,0.08324930346756935,0.4020550997281098,-0.7068679875232138
0.8263898683687513,0.9896259580799788,0.029599849017304038,-0.012787320266218287,0.08331181979060243,0.3978852796526482,-0.7051033834776308
0.8267751370608464,0.9896580673862123,0.02975234153745766,-0.01305863139931574,0.08337312947283436,0.3937433804619562,-0.703322761444483
0.8271646496660962,0.9896905540392824,0.029904905931173585,-0.01333223449916,0.08343324744400565,0.38962925135959486,-0.701526430933724
0.82755846320822,0.9897234228474882,0.03005754016654388,-0.013608148211793345,0.08349218818716152,0.385542738817151,-0.6997146955959993
0.827956635609056,0.9897566786947164,0.030210242150507632,-0.013886391421348262,0.08354996572486874,0.3814836876265814,-0.6978878536768323
0.8283592254046678,0.9897903265165728,0.03036300961328719,-0.014166983043697512,0.08360659357821469,0.37745194397704346,-0.6960461994427002
